timestamp,weather,tem,weekday,holiday,dor,teab,cnt
2023/2/1 0:00,1,10,1,0,3,0,3
2023/2/1 0:10,1,10,1,0,3,2,5
2023/2/1 0:20,1,10,1,0,4,3,7
2023/2/1 0:30,1,10,1,0,2,1,3
2023/2/1 0:40,1,10,1,0,1,1,2
2023/2/1 0:50,1,10,1,0,1,0,1
2023/2/1 1:00,1,9,1,0,1,2,3
2023/2/1 1:10,1,9,1,0,0,1,1
2023/2/1 1:20,1,9,1,0,0,0,0
2023/2/1 1:30,1,9,1,0,0,2,2
2023/2/1 1:40,1,9,1,0,0,1,1
2023/2/1 1:50,1,9,1,0,2,2,4
2023/2/1 2:00,1,9,1,0,1,2,3
2023/2/1 2:10,1,9,1,0,2,1,3
2023/2/1 2:20,1,9,1,0,1,0,1
2023/2/1 2:30,1,9,1,0,1,0,1
2023/2/1 2:40,1,9,1,0,1,0,1
2023/2/1 2:50,1,9,1,0,2,0,2
2023/2/1 3:00,1,9,1,0,2,1,3
2023/2/1 3:10,1,9,1,0,2,0,2
2023/2/1 3:20,1,9,1,0,2,2,4
2023/2/1 3:30,1,9,1,0,1,1,2
2023/2/1 3:40,1,8,1,0,2,1,3
2023/2/1 3:50,1,8,1,0,0,2,2
2023/2/1 4:00,1,8,1,0,1,2,3
2023/2/1 4:10,1,8,1,0,0,1,1
2023/2/1 4:20,1,8,1,0,0,1,1
2023/2/1 4:30,1,8,1,0,1,2,3
2023/2/1 4:40,1,8,1,0,0,2,2
2023/2/1 4:50,1,8,1,0,2,2,4
2023/2/1 5:00,1,8,1,0,1,1,2
2023/2/1 5:10,1,9,1,0,1,1,2
2023/2/1 5:20,1,9,1,0,2,2,4
2023/2/1 5:30,1,9,1,0,3,2,5
2023/2/1 5:40,1,9,1,0,2,0,2
2023/2/1 5:50,1,9,1,0,4,0,4
2023/2/1 6:00,1,9,1,0,4,2,6
2023/2/1 6:10,1,9,1,0,3,1,4
2023/2/1 6:20,1,9,1,0,5,2,7
2023/2/1 6:30,1,9,1,0,4,4,8
2023/2/1 6:40,1,9,1,0,14,0,14
2023/2/1 6:50,1,9,1,0,34,0,34
2023/2/1 7:00,1,9,1,0,57,4,61
2023/2/1 7:10,1,9,1,0,101,2,103
2023/2/1 7:20,1,9,1,0,109,1,110
2023/2/1 7:30,1,10,1,0,304,1,305
2023/2/1 7:40,1,10,1,0,534,5,539
2023/2/1 7:50,1,10,1,0,623,5,628
2023/2/1 8:00,1,10,1,0,313,6,319
2023/2/1 8:10,1,10,1,0,127,8,135
2023/2/1 8:20,1,10,1,0,84,9,93
2023/2/1 8:30,1,10,1,0,92,14,106
2023/2/1 8:40,1,10,1,0,71,14,85
2023/2/1 8:50,1,10,1,0,84,13,97
2023/2/1 9:00,1,10,1,0,90,13,103
2023/2/1 9:10,1,10,1,0,75,17,92
2023/2/1 9:20,1,10,1,0,172,26,198
2023/2/1 9:30,1,11,1,0,243,42,285
2023/2/1 9:40,1,11,1,0,247,131,378
2023/2/1 9:50,1,11,1,0,173,151,324
2023/2/1 10:00,1,11,1,0,143,169,312
2023/2/1 10:10,1,11,1,0,85,101,186
2023/2/1 10:20,1,11,1,0,67,80,147
2023/2/1 10:30,1,11,1,0,68,53,121
2023/2/1 10:40,1,11,1,0,61,40,101
2023/2/1 10:50,1,12,1,0,66,37,103
2023/2/1 11:00,1,12,1,0,61,39,100
2023/2/1 11:10,1,12,1,0,56,40,96
2023/2/1 11:20,1,12,1,0,58,47,105
2023/2/1 11:30,1,12,1,0,62,70,132
2023/2/1 11:40,1,12,1,0,77,225,302
2023/2/1 11:50,1,12,1,0,69,287,356
2023/2/1 12:00,1,13,1,0,52,242,294
2023/2/1 12:10,1,13,1,0,61,174,235
2023/2/1 12:20,1,13,1,0,63,128,191
2023/2/1 12:30,1,13,1,0,38,84,122
2023/2/1 12:40,1,13,1,0,29,69,98
2023/2/1 12:50,1,13,1,0,20,50,70
2023/2/1 13:00,1,13,1,0,16,34,50
2023/2/1 13:10,1,13,1,0,11,20,31
2023/2/1 13:20,1,13,1,0,16,16,32
2023/2/1 13:30,1,13,1,0,21,17,38
2023/2/1 13:40,1,13,1,0,34,23,57
2023/2/1 13:50,1,13,1,0,27,24,51
2023/2/1 14:00,1,13,1,0,31,25,56
2023/2/1 14:10,1,13,1,0,22,22,44
2023/2/1 14:20,1,13,1,0,18,20,38
2023/2/1 14:30,1,13,1,0,18,22,40
2023/2/1 14:40,1,13,1,0,17,17,34
2023/2/1 14:50,1,13,1,0,19,15,34
2023/2/1 15:00,1,12,1,0,24,14,38
2023/2/1 15:10,1,12,1,0,32,17,49
2023/2/1 15:20,1,12,1,0,27,19,46
2023/2/1 15:30,1,12,1,0,30,18,48
2023/2/1 15:40,1,12,1,0,31,22,53
2023/2/1 15:50,1,12,1,0,29,18,47
2023/2/1 16:00,1,12,1,0,32,20,52
2023/2/1 16:10,1,12,1,0,26,18,44
2023/2/1 16:20,1,12,1,0,30,18,48
2023/2/1 16:30,1,12,1,0,37,13,50
2023/2/1 16:40,1,12,1,0,33,14,47
2023/2/1 16:50,1,11,1,0,41,18,59
2023/2/1 17:00,1,11,1,0,46,23,69
2023/2/1 17:10,1,11,1,0,37,22,59
2023/2/1 17:20,1,11,1,0,42,27,69
2023/2/1 17:30,1,11,1,0,38,30,68
2023/2/1 17:40,1,11,1,0,43,34,77
2023/2/1 17:50,1,10,1,0,49,43,92
2023/2/1 18:00,1,10,1,0,55,38,93
2023/2/1 18:10,1,10,1,0,58,36,94
2023/2/1 18:20,1,10,1,0,56,28,84
2023/2/1 18:30,1,10,1,0,46,36,82
2023/2/1 18:40,1,10,1,0,50,26,76
2023/2/1 18:50,1,9,1,0,50,33,83
2023/2/1 19:00,1,9,1,0,39,25,64
2023/2/1 19:10,1,9,1,0,34,24,58
2023/2/1 19:20,1,9,1,0,30,20,50
2023/2/1 19:30,1,9,1,0,31,25,56
2023/2/1 19:40,1,9,1,0,26,25,51
2023/2/1 19:50,1,9,1,0,27,20,47
2023/2/1 20:00,1,9,1,0,26,23,49
2023/2/1 20:10,1,9,1,0,20,24,44
2023/2/1 20:20,1,8,1,0,19,29,48
2023/2/1 20:30,1,8,1,0,20,37,57
2023/2/1 20:40,1,8,1,0,19,32,51
2023/2/1 20:50,1,8,1,0,17,38,55
2023/2/1 21:00,1,8,1,0,13,40,53
2023/2/1 21:10,1,8,1,0,15,35,50
2023/2/1 21:20,1,8,1,0,15,30,45
2023/2/1 21:30,1,8,1,0,10,29,39
2023/2/1 21:40,1,7,1,0,10,47,57
2023/2/1 21:50,1,7,1,0,10,45,55
2023/2/1 22:00,1,7,1,0,7,47,54
2023/2/1 22:10,1,7,1,0,3,44,47
2023/2/1 22:20,1,7,1,0,2,33,35
2023/2/1 22:30,1,7,1,0,2,21,23
2023/2/1 22:40,1,7,1,0,1,15,16
2023/2/1 22:50,1,7,1,0,2,13,15
2023/2/1 23:00,1,6,1,0,1,7,8
2023/2/1 23:10,1,6,1,0,1,6,7
2023/2/1 23:20,1,6,1,0,1,2,3
2023/2/1 23:30,1,6,1,0,2,2,4
2023/2/1 23:40,1,6,1,0,1,2,3
2023/2/1 23:50,1,6,1,0,2,0,2
2023/2/2 0:00,1,6,1,0,4,1,5
2023/2/2 0:10,1,6,1,0,3,2,5
2023/2/2 0:20,1,6,1,0,4,3,7
2023/2/2 0:30,1,6,1,0,2,0,2
2023/2/2 0:40,1,6,1,0,1,2,3
2023/2/2 0:50,1,5,1,0,0,1,1
2023/2/2 1:00,1,5,1,0,1,1,2
2023/2/2 1:10,1,5,1,0,2,2,4
2023/2/2 1:20,1,5,1,0,1,0,1
2023/2/2 1:30,1,5,1,0,0,2,2
2023/2/2 1:40,1,5,1,0,2,2,4
2023/2/2 1:50,1,5,1,0,0,0,0
2023/2/2 2:00,1,5,1,0,0,1,1
2023/2/2 2:10,1,5,1,0,0,1,1
2023/2/2 2:20,1,5,1,0,1,0,1
2023/2/2 2:30,1,5,1,0,0,1,1
2023/2/2 2:40,1,5,1,0,1,0,1
2023/2/2 2:50,1,5,1,0,0,1,1
2023/2/2 3:00,1,5,1,0,1,1,2
2023/2/2 3:10,1,5,1,0,1,1,2
2023/2/2 3:20,1,4,1,0,0,2,2
2023/2/2 3:30,1,4,1,0,0,2,2
2023/2/2 3:40,1,4,1,0,1,2,3
2023/2/2 3:50,1,4,1,0,0,0,0
2023/2/2 4:00,1,4,1,0,0,1,1
2023/2/2 4:10,1,4,1,0,2,1,3
2023/2/2 4:20,1,4,1,0,1,1,2
2023/2/2 4:30,1,4,1,0,0,1,1
2023/2/2 4:40,1,4,1,0,2,1,3
2023/2/2 4:50,1,4,1,0,2,1,3
2023/2/2 5:00,1,4,1,0,2,1,3
2023/2/2 5:10,1,4,1,0,0,2,2
2023/2/2 5:20,1,4,1,0,2,0,2
2023/2/2 5:30,1,4,1,0,2,0,2
2023/2/2 5:40,1,4,1,0,1,1,2
2023/2/2 5:50,1,4,1,0,4,2,6
2023/2/2 6:00,1,4,1,0,2,2,4
2023/2/2 6:10,1,4,1,0,3,1,4
2023/2/2 6:20,1,4,1,0,4,1,5
2023/2/2 6:30,1,4,1,0,6,2,8
2023/2/2 6:40,1,4,1,0,10,0,10
2023/2/2 6:50,1,4,1,0,35,1,36
2023/2/2 7:00,1,5,1,0,63,3,66
2023/2/2 7:10,1,5,1,0,88,1,89
2023/2/2 7:20,1,5,1,0,115,1,116
2023/2/2 7:30,1,5,1,0,286,2,288
2023/2/2 7:40,1,5,1,0,615,4,619
2023/2/2 7:50,1,5,1,0,564,5,569
2023/2/2 8:00,1,5,1,0,270,7,277
2023/2/2 8:10,1,5,1,0,132,12,144
2023/2/2 8:20,1,5,1,0,105,9,114
2023/2/2 8:30,1,5,1,0,85,12,97
2023/2/2 8:40,1,5,1,0,81,14,95
2023/2/2 8:50,1,5,1,0,71,12,83
2023/2/2 9:00,1,5,1,0,84,16,100
2023/2/2 9:10,1,5,1,0,86,16,102
2023/2/2 9:20,1,5,1,0,170,28,198
2023/2/2 9:30,1,5,1,0,229,45,274
2023/2/2 9:40,1,5,1,0,284,128,412
2023/2/2 9:50,1,5,1,0,200,192,392
2023/2/2 10:00,1,5,1,0,119,165,284
2023/2/2 10:10,1,5,1,0,81,109,190
2023/2/2 10:20,1,5,1,0,69,72,141
2023/2/2 10:30,1,6,1,0,63,56,119
2023/2/2 10:40,1,6,1,0,61,41,102
2023/2/2 10:50,1,6,1,0,63,45,108
2023/2/2 11:00,1,6,1,0,73,43,116
2023/2/2 11:10,1,6,1,0,56,38,94
2023/2/2 11:20,1,6,1,0,60,42,102
2023/2/2 11:30,1,6,1,0,60,77,137
2023/2/2 11:40,1,6,1,0,68,242,310
2023/2/2 11:50,1,6,1,0,67,265,332
2023/2/2 12:00,1,6,1,0,65,250,315
2023/2/2 12:10,1,6,1,0,50,190,240
2023/2/2 12:20,1,7,1,0,62,127,189
2023/2/2 12:30,1,7,1,0,63,93,156
2023/2/2 12:40,1,7,1,0,65,71,136
2023/2/2 12:50,1,7,1,0,54,47,101
2023/2/2 13:00,1,7,1,0,61,27,88
2023/2/2 13:10,1,7,1,0,58,37,95
2023/2/2 13:20,1,7,1,0,94,34,128
2023/2/2 13:30,1,7,1,0,154,37,191
2023/2/2 13:40,1,7,1,0,260,31,291
2023/2/2 13:50,1,7,1,0,222,37,259
2023/2/2 14:00,1,7,1,0,114,29,143
2023/2/2 14:10,1,7,1,0,114,35,149
2023/2/2 14:20,1,7,1,0,106,43,149
2023/2/2 14:30,1,7,1,0,80,47,127
2023/2/2 14:40,1,7,1,0,75,42,117
2023/2/2 14:50,1,7,1,0,66,42,108
2023/2/2 15:00,1,7,1,0,73,39,112
2023/2/2 15:10,1,7,1,0,75,36,111
2023/2/2 15:20,1,7,1,0,86,46,132
2023/2/2 15:30,1,7,1,0,84,74,158
2023/2/2 15:40,1,7,1,0,129,184,313
2023/2/2 15:50,1,7,1,0,153,245,398
2023/2/2 16:00,1,7,1,0,118,148,266
2023/2/2 16:10,1,7,1,0,94,104,198
2023/2/2 16:20,1,7,1,0,74,72,146
2023/2/2 16:30,1,7,1,0,67,61,128
2023/2/2 16:40,1,7,1,0,70,52,122
2023/2/2 16:50,1,7,1,0,81,63,144
2023/2/2 17:00,1,7,1,0,73,63,136
2023/2/2 17:10,1,6,1,0,68,52,120
2023/2/2 17:20,1,6,1,0,69,51,120
2023/2/2 17:30,1,6,1,0,82,76,158
2023/2/2 17:40,1,6,1,0,91,237,328
2023/2/2 17:50,1,6,1,0,84,241,325
2023/2/2 18:00,1,6,1,0,82,222,304
2023/2/2 18:10,1,6,1,0,77,153,230
2023/2/2 18:20,1,6,1,0,82,102,184
2023/2/2 18:30,1,6,1,0,107,81,188
2023/2/2 18:40,1,6,1,0,175,69,244
2023/2/2 18:50,1,6,1,0,168,68,236
2023/2/2 19:00,1,6,1,0,119,60,179
2023/2/2 19:10,1,6,1,0,109,56,165
2023/2/2 19:20,1,6,1,0,94,67,161
2023/2/2 19:30,1,6,1,0,91,55,146
2023/2/2 19:40,1,6,1,0,96,57,153
2023/2/2 19:50,1,5,1,0,78,65,143
2023/2/2 20:00,1,5,1,0,88,66,154
2023/2/2 20:10,1,5,1,0,82,62,144
2023/2/2 20:20,1,5,1,0,75,57,132
2023/2/2 20:30,1,5,1,0,66,93,159
2023/2/2 20:40,1,5,1,0,62,178,240
2023/2/2 20:50,1,5,1,0,51,265,316
2023/2/2 21:00,1,5,1,0,44,158,202
2023/2/2 21:10,1,5,1,0,56,143,199
2023/2/2 21:20,1,5,1,0,33,103,136
2023/2/2 21:30,1,5,1,0,25,62,87
2023/2/2 21:40,1,5,1,0,17,66,83
2023/2/2 21:50,1,5,1,0,16,87,103
2023/2/2 22:00,1,5,1,0,18,76,94
2023/2/2 22:10,1,5,1,0,15,83,98
2023/2/2 22:20,1,5,1,0,14,50,64
2023/2/2 22:30,1,5,1,0,15,38,53
2023/2/2 22:40,1,5,1,0,12,20,32
2023/2/2 22:50,1,5,1,0,10,14,24
2023/2/2 23:00,1,4,1,0,8,10,18
2023/2/2 23:10,1,4,1,0,5,12,17
2023/2/2 23:20,1,4,1,0,7,9,16
2023/2/2 23:30,1,4,1,0,1,9,10
2023/2/2 23:40,1,4,1,0,2,10,12
2023/2/2 23:50,1,4,1,0,2,3,5
2023/2/3 0:00,1,4,1,0,3,1,4
2023/2/3 0:10,1,4,1,0,4,1,5
2023/2/3 0:20,1,4,1,0,2,2,4
2023/2/3 0:30,1,4,1,0,2,0,2
2023/2/3 0:40,1,4,1,0,2,2,4
2023/2/3 0:50,1,4,1,0,2,1,3
2023/2/3 1:00,1,4,1,0,2,1,3
2023/2/3 1:10,1,4,1,0,2,2,4
2023/2/3 1:20,1,4,1,0,0,0,0
2023/2/3 1:30,1,3,1,0,2,1,3
2023/2/3 1:40,1,3,1,0,1,2,3
2023/2/3 1:50,1,3,1,0,1,2,3
2023/2/3 2:00,1,3,1,0,2,1,3
2023/2/3 2:10,1,3,1,0,0,0,0
2023/2/3 2:20,1,3,1,0,1,0,1
2023/2/3 2:30,1,3,1,0,1,2,3
2023/2/3 2:40,1,3,1,0,1,0,1
2023/2/3 2:50,1,3,1,0,2,0,2
2023/2/3 3:00,1,3,1,0,2,0,2
2023/2/3 3:10,1,3,1,0,2,1,3
2023/2/3 3:20,1,3,1,0,2,2,4
2023/2/3 3:30,1,3,1,0,0,1,1
2023/2/3 3:40,1,3,1,0,2,1,3
2023/2/3 3:50,1,3,1,0,1,1,2
2023/2/3 4:00,1,3,1,0,2,2,4
2023/2/3 4:10,1,3,1,0,2,1,3
2023/2/3 4:20,1,3,1,0,0,1,1
2023/2/3 4:30,1,3,1,0,0,1,1
2023/2/3 4:40,1,3,1,0,2,1,3
2023/2/3 4:50,1,3,1,0,0,0,0
2023/2/3 5:00,1,3,1,0,1,0,1
2023/2/3 5:10,1,3,1,0,1,0,1
2023/2/3 5:20,1,3,1,0,0,1,1
2023/2/3 5:30,1,3,1,0,2,0,2
2023/2/3 5:40,1,3,1,0,0,2,2
2023/2/3 5:50,1,3,1,0,3,1,4
2023/2/3 6:00,1,3,1,0,2,2,4
2023/2/3 6:10,1,3,1,0,2,3,5
2023/2/3 6:20,1,3,1,0,5,1,6
2023/2/3 6:30,1,3,1,0,4,4,8
2023/2/3 6:40,1,3,1,0,12,1,13
2023/2/3 6:50,1,3,1,0,35,1,36
2023/2/3 7:00,1,3,1,0,68,3,71
2023/2/3 7:10,1,3,1,0,94,1,95
2023/2/3 7:20,1,3,1,0,119,2,121
2023/2/3 7:30,1,3,1,0,338,2,340
2023/2/3 7:40,1,3,1,0,548,5,553
2023/2/3 7:50,1,3,1,0,615,5,620
2023/2/3 8:00,1,3,1,0,314,8,322
2023/2/3 8:10,1,3,1,0,146,10,156
2023/2/3 8:20,1,3,1,0,101,8,109
2023/2/3 8:30,1,3,1,0,85,15,100
2023/2/3 8:40,1,3,1,0,84,15,99
2023/2/3 8:50,1,3,1,0,82,13,95
2023/2/3 9:00,1,3,1,0,87,17,104
2023/2/3 9:10,1,3,1,0,78,20,98
2023/2/3 9:20,1,3,1,0,153,27,180
2023/2/3 9:30,1,3,1,0,241,38,279
2023/2/3 9:40,1,3,1,0,278,114,392
2023/2/3 9:50,1,3,1,0,201,192,393
2023/2/3 10:00,1,3,1,0,125,139,264
2023/2/3 10:10,1,3,1,0,86,100,186
2023/2/3 10:20,1,3,1,0,86,70,156
2023/2/3 10:30,1,3,1,0,59,51,110
2023/2/3 10:40,1,3,1,0,58,50,108
2023/2/3 10:50,1,3,1,0,77,37,114
2023/2/3 11:00,1,4,1,0,60,42,102
2023/2/3 11:10,1,4,1,0,58,43,101
2023/2/3 11:20,1,4,1,0,68,49,117
2023/2/3 11:30,1,4,1,0,69,68,137
2023/2/3 11:40,1,4,1,0,73,234,307
2023/2/3 11:50,1,4,1,0,59,307,366
2023/2/3 12:00,1,4,1,0,65,269,334
2023/2/3 12:10,1,4,1,0,57,175,232
2023/2/3 12:20,1,4,1,0,53,109,162
2023/2/3 12:30,1,4,1,0,55,87,142
2023/2/3 12:40,1,4,1,0,66,71,137
2023/2/3 12:50,1,4,1,0,65,56,121
2023/2/3 13:00,1,4,1,0,65,31,96
2023/2/3 13:10,1,4,1,0,61,29,90
2023/2/3 13:20,1,4,1,0,95,30,125
2023/2/3 13:30,1,4,1,0,147,30,177
2023/2/3 13:40,1,4,1,0,254,40,294
2023/2/3 13:50,1,4,1,0,264,42,306
2023/2/3 14:00,1,4,1,0,118,28,146
2023/2/3 14:10,1,4,1,0,98,39,137
2023/2/3 14:20,1,4,1,0,99,43,142
2023/2/3 14:30,1,4,1,0,88,44,132
2023/2/3 14:40,1,4,1,0,70,43,113
2023/2/3 14:50,1,4,1,0,66,46,112
2023/2/3 15:00,1,4,1,0,69,46,115
2023/2/3 15:10,1,4,1,0,71,44,115
2023/2/3 15:20,1,4,1,0,81,38,119
2023/2/3 15:30,1,4,1,0,85,69,154
2023/2/3 15:40,1,4,1,0,148,150,298
2023/2/3 15:50,1,4,1,0,151,209,360
2023/2/3 16:00,1,4,1,0,96,148,244
2023/2/3 16:10,1,4,1,0,100,131,231
2023/2/3 16:20,1,4,1,0,73,70,143
2023/2/3 16:30,1,4,1,0,75,60,135
2023/2/3 16:40,1,4,1,0,67,52,119
2023/2/3 16:50,1,4,1,0,66,63,129
2023/2/3 17:00,1,4,1,0,72,59,131
2023/2/3 17:10,1,4,1,0,63,62,125
2023/2/3 17:20,1,4,1,0,79,55,134
2023/2/3 17:30,1,4,1,0,71,83,154
2023/2/3 17:40,1,4,1,0,93,224,317
2023/2/3 17:50,1,4,1,0,97,251,348
2023/2/3 18:00,1,4,1,0,95,223,318
2023/2/3 18:10,1,4,1,0,77,158,235
2023/2/3 18:20,1,4,1,0,90,97,187
2023/2/3 18:30,1,4,1,0,106,81,187
2023/2/3 18:40,1,4,1,0,184,77,261
2023/2/3 18:50,1,4,1,0,183,61,244
2023/2/3 19:00,1,4,1,0,138,59,197
2023/2/3 19:10,1,4,1,0,113,65,178
2023/2/3 19:20,1,4,1,0,96,58,154
2023/2/3 19:30,1,4,1,0,85,65,150
2023/2/3 19:40,1,4,1,0,94,61,155
2023/2/3 19:50,1,4,1,0,75,69,144
2023/2/3 20:00,1,4,1,0,86,66,152
2023/2/3 20:10,1,4,1,0,88,59,147
2023/2/3 20:20,1,4,1,0,74,55,129
2023/2/3 20:30,1,4,1,0,72,101,173
2023/2/3 20:40,1,4,1,0,69,203,272
2023/2/3 20:50,1,4,1,0,48,230,278
2023/2/3 21:00,1,4,1,0,54,185,239
2023/2/3 21:10,1,4,1,0,47,134,181
2023/2/3 21:20,1,4,1,0,33,110,143
2023/2/3 21:30,1,4,1,0,20,72,92
2023/2/3 21:40,1,4,1,0,17,81,98
2023/2/3 21:50,1,4,1,0,19,83,102
2023/2/3 22:00,1,4,1,0,14,80,94
2023/2/3 22:10,1,4,1,0,17,81,98
2023/2/3 22:20,1,4,1,0,16,47,63
2023/2/3 22:30,1,4,1,0,14,36,50
2023/2/3 22:40,1,4,1,0,11,22,33
2023/2/3 22:50,1,4,1,0,11,15,26
2023/2/3 23:00,1,4,1,0,11,10,21
2023/2/3 23:10,1,4,1,0,7,13,20
2023/2/3 23:20,1,4,1,0,4,10,14
2023/2/3 23:30,1,4,1,0,1,10,11
2023/2/3 23:40,1,4,1,0,2,9,11
2023/2/3 23:50,1,4,1,0,2,5,7
2023/2/4 0:00,1,4,0,0,1,2,3
2023/2/4 0:10,1,4,0,0,2,2,4
2023/2/4 0:20,1,4,0,0,1,1,2
2023/2/4 0:30,1,4,0,0,0,2,2
2023/2/4 0:40,1,4,0,0,0,2,2
2023/2/4 0:50,1,4,0,0,1,1,2
2023/2/4 1:00,1,4,0,0,1,1,2
2023/2/4 1:10,1,4,0,0,0,0,0
2023/2/4 1:20,1,4,0,0,1,2,3
2023/2/4 1:30,1,4,0,0,0,2,2
2023/2/4 1:40,1,4,0,0,2,0,2
2023/2/4 1:50,1,4,0,0,2,1,3
2023/2/4 2:00,1,4,0,0,0,2,2
2023/2/4 2:10,1,4,0,0,2,2,4
2023/2/4 2:20,1,4,0,0,1,2,3
2023/2/4 2:30,1,4,0,0,0,2,2
2023/2/4 2:40,1,4,0,0,0,0,0
2023/2/4 2:50,1,4,0,0,2,1,3
2023/2/4 3:00,1,4,0,0,2,1,3
2023/2/4 3:10,1,4,0,0,0,0,0
2023/2/4 3:20,1,4,0,0,0,2,2
2023/2/4 3:30,1,4,0,0,1,2,3
2023/2/4 3:40,1,4,0,0,1,1,2
2023/2/4 3:50,1,4,0,0,2,0,2
2023/2/4 4:00,1,4,0,0,0,1,1
2023/2/4 4:10,1,4,0,0,0,1,1
2023/2/4 4:20,1,4,0,0,2,1,3
2023/2/4 4:30,1,4,0,0,0,2,2
2023/2/4 4:40,1,4,0,0,1,0,1
2023/2/4 4:50,1,4,0,0,2,1,3
2023/2/4 5:00,1,4,0,0,2,1,3
2023/2/4 5:10,1,4,0,0,1,1,2
2023/2/4 5:20,1,4,0,0,2,1,3
2023/2/4 5:30,1,4,0,0,0,2,2
2023/2/4 5:40,1,4,0,0,1,0,1
2023/2/4 5:50,1,4,0,0,2,2,4
2023/2/4 6:00,1,4,0,0,4,0,4
2023/2/4 6:10,1,4,0,0,6,1,7
2023/2/4 6:20,1,4,0,0,5,2,7
2023/2/4 6:30,1,4,0,0,8,2,10
2023/2/4 6:40,1,4,0,0,11,0,11
2023/2/4 6:50,1,4,0,0,8,4,12
2023/2/4 7:00,1,4,0,0,14,1,15
2023/2/4 7:10,1,4,0,0,19,2,21
2023/2/4 7:20,1,4,0,0,42,2,44
2023/2/4 7:30,1,4,0,0,58,3,61
2023/2/4 7:40,1,4,0,0,59,2,61
2023/2/4 7:50,1,4,0,0,49,2,51
2023/2/4 8:00,1,4,0,0,49,5,54
2023/2/4 8:10,1,4,0,0,38,3,41
2023/2/4 8:20,1,4,0,0,32,1,33
2023/2/4 8:30,1,4,0,0,34,2,36
2023/2/4 8:40,1,4,0,0,27,3,30
2023/2/4 8:50,1,4,0,0,31,4,35
2023/2/4 9:00,1,4,0,0,32,2,34
2023/2/4 9:10,1,4,0,0,33,4,37
2023/2/4 9:20,1,4,0,0,36,6,42
2023/2/4 9:30,1,4,0,0,35,14,49
2023/2/4 9:40,1,4,0,0,40,17,57
2023/2/4 9:50,1,4,0,0,35,8,43
2023/2/4 10:00,1,4,0,0,37,15,52
2023/2/4 10:10,1,4,0,0,26,11,37
2023/2/4 10:20,1,4,0,0,23,11,34
2023/2/4 10:30,1,4,0,0,21,12,33
2023/2/4 10:40,1,4,0,0,21,16,37
2023/2/4 10:50,1,4,0,0,21,16,37
2023/2/4 11:00,1,4,0,0,14,19,33
2023/2/4 11:10,1,4,0,0,16,19,35
2023/2/4 11:20,1,4,0,0,14,20,34
2023/2/4 11:30,1,4,0,0,14,20,34
2023/2/4 11:40,1,4,0,0,9,27,36
2023/2/4 11:50,1,5,0,0,10,28,38
2023/2/4 12:00,1,5,0,0,13,30,43
2023/2/4 12:10,1,5,0,0,13,29,42
2023/2/4 12:20,1,5,0,0,14,27,41
2023/2/4 12:30,1,5,0,0,15,29,44
2023/2/4 12:40,1,5,0,0,11,33,44
2023/2/4 12:50,1,5,0,0,11,24,35
2023/2/4 13:00,1,5,0,0,12,20,32
2023/2/4 13:10,1,5,0,0,10,20,30
2023/2/4 13:20,1,5,0,0,17,14,31
2023/2/4 13:30,1,5,0,0,14,16,30
2023/2/4 13:40,1,5,0,0,29,16,45
2023/2/4 13:50,1,5,0,0,24,19,43
2023/2/4 14:00,1,5,0,0,21,19,40
2023/2/4 14:10,1,5,0,0,19,19,38
2023/2/4 14:20,1,5,0,0,16,14,30
2023/2/4 14:30,1,5,0,0,15,19,34
2023/2/4 14:40,1,5,0,0,18,14,32
2023/2/4 14:50,1,5,0,0,15,13,28
2023/2/4 15:00,1,5,0,0,20,9,29
2023/2/4 15:10,1,5,0,0,26,12,38
2023/2/4 15:20,1,5,0,0,23,15,38
2023/2/4 15:30,1,5,0,0,23,16,39
2023/2/4 15:40,1,5,0,0,20,21,41
2023/2/4 15:50,1,5,0,0,31,18,49
2023/2/4 16:00,1,5,0,0,25,15,40
2023/2/4 16:10,1,5,0,0,22,18,40
2023/2/4 16:20,1,5,0,0,24,14,38
2023/2/4 16:30,1,5,0,0,30,11,41
2023/2/4 16:40,1,5,0,0,31,9,40
2023/2/4 16:50,1,5,0,0,34,18,52
2023/2/4 17:00,1,5,0,0,37,20,57
2023/2/4 17:10,1,5,0,0,35,19,54
2023/2/4 17:20,1,5,0,0,42,23,65
2023/2/4 17:30,1,5,0,0,36,26,62
2023/2/4 17:40,1,5,0,0,33,28,61
2023/2/4 17:50,1,5,0,0,36,36,72
2023/2/4 18:00,1,5,0,0,44,29,73
2023/2/4 18:10,1,5,0,0,42,31,73
2023/2/4 18:20,1,5,0,0,40,28,68
2023/2/4 18:30,1,5,0,0,42,28,70
2023/2/4 18:40,1,5,0,0,40,23,63
2023/2/4 18:50,1,5,0,0,37,30,67
2023/2/4 19:00,1,5,0,0,35,24,59
2023/2/4 19:10,1,5,0,0,29,23,52
2023/2/4 19:20,1,5,0,0,24,17,41
2023/2/4 19:30,1,5,0,0,26,17,43
2023/2/4 19:40,1,5,0,0,24,18,42
2023/2/4 19:50,1,5,0,0,23,16,39
2023/2/4 20:00,1,5,0,0,22,24,46
2023/2/4 20:10,1,5,0,0,15,18,33
2023/2/4 20:20,1,5,0,0,15,25,40
2023/2/4 20:30,1,5,0,0,18,29,47
2023/2/4 20:40,1,5,0,0,18,33,51
2023/2/4 20:50,1,5,0,0,13,32,45
